Account: Account name,Campaign: Campaign name,Campaign: Campaign Id,Report: Date,Cost: Amount spend,Performance: Clicks,Cost: CPC,Clicks: CTR,Performance: Impressions,Conversions: All conversions,Conversions: Conversions,Cost: Cost per conversion,Campaign: Campaign status,Campaign: Start date,Campaign: End date,Campaign: Advertising channel type,Campaign: Tracking URL template,Campaign: Budget amount
Evolve Med Spa,[SB] - PMax - NB - High Utilization Clinics,22542191419,2025-08-16,0,0,,,0,0,0,,PAUSED,2025-05-09,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - NB - High Utilization Clinics,22542191419,2025-08-19,0,0,,,0,0,0,,PAUSED,2025-05-09,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - NB - High Utilization Clinics,22542191419,2025-08-21,0,0,,,0,0,0,,PAUSED,2025-05-09,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - NB - Bridgewater,22716721419,2025-08-14,151.005639,19,7.94766521,0.00301971,6292,0,0,,PAUSED,2025-06-26,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,200
Evolve Med Spa,[SB] - PMax - NB - Bridgewater,22716721419,2025-08-16,0,0,,,0,0,0,,PAUSED,2025-06-26,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,200
Evolve Med Spa,[SB] - PMax - NB - Bridgewater,22716721419,2025-08-19,0,0,,,0,0,0,,PAUSED,2025-06-26,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,200
Evolve Med Spa,[SB] - PMax - NB - Bridgewater,22716721419,2025-08-23,0,0,,,0,0,0,,PAUSED,2025-06-26,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,200
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-08-18,461.018623,98,4.70427166,0.05785124,1694,0,0,,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-08-19,396.856351,74,5.36292366,0.07452165,993,0,0,,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-08-20,538.101478,119,4.52186116,0.05712914,2083,5,4,134.5253695,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-08-21,473.244273,108,4.38189142,0.06573341,1643,4.034392,2.034392,232.6219691,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-08-22,410.627221,100,4.10627221,0.06939625,1441,3,2,205.3136105,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-08-23,430.240849,111,3.87604368,0.0651791,1703,4.348145,4.348145,98.94813742,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-08-24,543.504336,118,4.60596895,0.07121304,1657,1.979711,1.979711,274.5372107,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-08-25,404.590138,111,3.6449562,0.08460366,1312,1,0,,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-08-26,467.357742,117,3.99451062,0.05984655,1955,0,0,,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-08-27,289.954422,48,6.04071713,0.18390805,261,7.06218,3.06218,94.68888896,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-08-28,187.17572,62,3.01896323,0.21453287,289,6.696735,3.696735,50.63271238,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-08-29,162.100303,55,2.94727824,0.18771331,293,7.573549,6.573549,24.65948044,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-08-30,118.72926,31,3.82997613,0.22463768,138,4.318846,2.318846,51.20187369,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-08-31,68.320706,25,2.73282824,0.14044944,178,0.99134,0.99134,68.91753183,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-09-01,89.078666,30,2.96928887,0.15463918,194,3.462747,3.462747,25.72485544,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-09-02,205.864076,60,3.43106793,0.13986014,429,12.019101,6.019101,34.20179791,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-09-03,214.50913,55,3.900166,0.15151515,363,9.489667,6.489667,33.05395023,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-09-04,183.52185,58,3.16416983,0.18589744,312,6.626202,4.626202,39.67009007,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-08-28,94.483608,39,2.42265662,0.01102941,3536,4.676885,1.676885,56.34471535,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-09-06,81.995438,37,2.21609292,0.01488335,2486,1.666667,0.666667,122.9930955,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-09-08,164.804228,43,3.83265647,0.01457133,2951,6.483046,3.483046,47.31612158,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-09-09,88.593015,30,2.9531005,0.01967213,1525,8.477686,8.477686,10.45014111,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-09-08,474.193794,127,3.7338094,0.0644343,1971,2.014196,2.014196,235.4258444,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-08-27,600.764473,149,4.03197633,0.06532223,2281,1.979288,1.979288,303.5255471,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-08-28,491.36961,153,3.21156608,0.06472081,2364,3.019919,1.019919,481.7731702,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-08-29,592.364826,153,3.87166553,0.06071429,2520,2.142857,0.142857,4146.557929,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-08-30,532.025679,126,4.22242602,0.06328478,1991,0.25,0.25,2128.102716,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-09-05,204.803267,54,3.79265309,0.18181818,297,10.841975,10.841975,18.88984867,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-09-06,114.756692,41,2.79894371,0.20197044,203,4.308565,3.308565,34.6847325,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-09-07,98.503242,29,3.39666352,0.18709677,155,3.359955,3.359955,29.31683371,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-09-08,187.094437,57,3.28235854,0.17431193,327,11.354428,9.354428,20.00062826,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-09-09,200.864245,67,2.99797381,0.17493473,383,9.077786,5.077786,39.5574459,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-08-27,151.956424,32,4.74863825,0.00823681,3885,2.998563,2.998563,50.67641534,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-08-29,108.783807,47,2.31454909,0.01405502,3344,3,0,,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-08-30,57.679408,30,1.92264693,0.00839866,3572,2.477303,2.477303,23.28314623,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-08-31,92.308023,46,2.00669615,0.00820842,5604,2.237054,2.237054,41.26320733,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-09-01,101.6881,40,2.5422025,0.01506591,2655,7.505917,7.505917,13.54772508,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-09-02,106.325034,32,3.32265731,0.01173021,2728,6.012511,1.012511,105.0112384,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-09-03,98.053513,32,3.06417228,0.02008788,1593,2.018905,0.018905,5186.644433,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-09-04,99.117763,35,2.83193609,0.01882733,1859,4.316028,2.316028,42.79644417,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - NB - Medium Utilization Clinics,22538592188,2025-09-06,0,0,,,0,0,0,,PAUSED,2025-05-09,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,125
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-09-05,105.451971,51,2.06768571,0.01622137,3144,5.499382,1.499382,70.33029008,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2025-09-07,83.07744,32,2.59617,0.009037,3541,1,1,83.07744,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - NB - Medium Utilization Clinics,22538592188,2025-08-27,0,0,,,0,0,0,,PAUSED,2025-05-09,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,125
Evolve Med Spa,[SB] - PMax - NB - Medium Utilization Clinics,22538592188,2025-08-29,0,0,,,0,0,0,,PAUSED,2025-05-09,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,125
Evolve Med Spa,[SB] - PMax - NB - High Utilization Clinics,22542191419,2025-09-06,0,0,,,0,0,0,,PAUSED,2025-05-09,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - NB - High Utilization Clinics,22542191419,2025-09-09,0,0,,,0,0,0,,PAUSED,2025-05-09,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - Search - NB - Lancaster,22797864625,2025-09-06,0,0,,,0,0,0,,PAUSED,2025-07-14,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-08-31,317.481137,90,3.52756819,0.058862,1529,0,0,,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-09-01,481.295069,111,4.33599161,0.06839187,1623,0,0,,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-09-02,474.956254,114,4.16628293,0.05682951,2006,2.017175,1.017175,466.9366176,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-09-03,309.715705,85,3.64371418,0.05383154,1579,0,0,,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-09-04,329.768979,114,2.89271034,0.07359587,1549,6,0,,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-09-05,464.028527,106,4.37762761,0.06362545,1666,2.015808,2.015808,230.1948038,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-09-06,320.353179,82,3.90674609,0.05582029,1469,1,0,,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-09-07,250.442825,75,3.33923767,0.06067961,1236,1.336383,1.336383,187.4034801,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2025-09-09,364.732418,112,3.25653945,0.06334842,1768,4,0,,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-09-10,132.730459,43,3.08675486,0.14878893,289,1.999435,1.999435,66.38398298,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-09-11,133.36364,47,2.83752426,0.16376307,287,8.64151,3.64151,36.62317006,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-09-12,159.190571,59,2.69814527,0.22264151,265,8.659346,2.659346,59.86079698,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-09-14,87.198032,39,2.23584697,0.19897959,196,6.3877,6.3877,13.65092788,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-09-15,151.17078,48,3.14939125,0.18972332,253,7.213315,7.213315,20.95718543,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2025-09-16,214.876888,67,3.20711773,0.17091837,392,7.35198,6.35198,33.82833195,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
